participant,word,word_class,icon,rt_z,icon_z,quantile,rt,acc
131,kitanai,Adj,1.909090909,-0.17279624460958343,0.04482898451256741,3,1.9839,1
131,kagiri,Noun,1.642857143,-0.19108631267544052,-0.2798473066731218,3,1.9503,1
131,katsukatsu,Mim,1.333333333,-0.4537338674902032,-0.6573164916466915,2,1.4678,1
131,chikaku,Noun,2.769230769,-0.48040688341957805,1.0937831567860354,5,1.4188,1
131,hitoshii,Adj,1.214285714,-0.5450209036403291,-0.8024969471243297,2,1.3001,1
131,kako,Noun,0.384615385,-0.26386554185416333,-1.8142930441172662,1,1.8166,1
131,kebakeba,Mim,2,-0.30719558405780084,0.15569405975979345,3,1.737,1
131,gakun,Mim,1.928571429,-0.4533528244054979,0.06858578696101672,3,1.4685,0
131,kimazui,Adj,2.222222222,-0.5291803982618636,0.4266975764887832,4,1.3292,0
131,toboshii,Adj,1.8,0.14766098962762034,-0.08820910554020034,3,2.5726,0
131,fukameru,Verb,1,-0.45520360510263813,-1.063821766740176,1,1.4651,0
131,hiratai,Adj,2.909090909,-0.3766542949269485,1.264344811012537,5,1.6094,0
131,wasureru,Verb,1.545454545,-0.4020753121494343,-0.39863131647633626,2,1.5627,1
131,pekon,Mim,1,-0.2577688524988776,-1.063821766740176,1,1.8278,0
131,shiroi,Adj,3.083333333,-0.46919332978396333,1.476836204728255,5,1.4394,1
131,naritatsu,Verb,1.181818182,-0.4748001066017707,-0.842091616245724,2,1.4291,0
131,garan,Mim,1.75,-0.3565134461639511,-0.14918489686519887,3,1.6464,1
131,nukeru,Verb,1.6875,-0.39331132120121115,-0.22540463602144695,3,1.5788,0
131,moji,Noun,2.642857143,-0.3551525780042891,0.9396685198268475,5,1.6489,1
131,hikari,Noun,2.25,-0.5081685938766826,0.46057301638478576,4,1.3678,0
131,sakana,Noun,1.25,-0.42880276280519564,-0.7589428101151835,2,1.5136,1
132,funyafunya,Mim,3.833333333,0.6091041668388473,2.391473074603232,5,3.420300003,1
132,tegaruna,Adj,0.8,-0.7537236418843544,-1.3077249320401696,1,0.916700005,1
132,shiraberu,Verb,2,-0.36380769949973935,0.15569405975979345,3,1.633,0
132,shiroi,Adj,3.083333333,-0.7626509424552096,1.476836204728255,5,0.900299995,1
132,kotoba,Noun,2.727272727,-0.5089306789573987,1.0426146605180848,5,1.366400002,0
132,nakama,Noun,2.142857143,-0.2913006455859907,0.32991060657686283,4,1.766199997,1
132,gusha,Mim,2.75,0.126377011610507,1.0703309296347705,5,2.5335,0
132,noru,Verb,2.3,-0.6991800476781439,0.5215488077097841,4,1.016900002,0
132,moji,Noun,2.642857143,-0.7719048459409111,0.9396685198268475,5,0.883299995,0
132,marena,Adj,1.083333333,-0.12799646642655274,-0.9621954482716838,1,2.066199997,1
132,furui,Adj,1.909090909,-0.6995610934845856,0.04482898451256741,3,1.016199997,0
132,tsuma,Noun,0.65,-0.8987921920590999,-1.490652306015165,1,0.650199997,0
132,hitotsu,Noun,2.230769231,-0.808321674083035,0.4371207892335208,4,0.816400002,1
132,nukeru,Verb,1.6875,-0.5633654053438781,-0.22540463602144695,3,1.266400002,1
132,gatan,Mim,3.411764706,-0.2460653846927428,1.8773634620208697,5,1.849300003,1
132,yobu,Verb,0.416666667,-0.7446330442108542,-1.7752059984586528,1,0.933400002,1
132,kimazui,Adj,2.222222222,-0.7447963505674028,0.4266975764887832,4,0.933099998,1
132,tochi,Noun,1.2,-0.7357057485391243,-0.819918601440182,2,0.949800003,1
132,fukameru,Verb,1,-0.8354301700008907,-1.063821766740176,1,0.766599998,0
132,tomonau,Verb,1.090909091,-0.9080460955448014,-0.9529566914929498,1,0.633199997,1
132,mukashi,Noun,0.785714286,-0.9168100859486773,-1.3251465863560217,1,0.617099998,0
132,kasanaru,Verb,1.857142857,-0.6267274279464345,-0.018522487057275935,3,1.15,1
132,yutakana,Adj,2.076923077,-0.6630353888131745,0.24950296958436924,3,1.083300003,1
132,tegami,Noun,0.3,-0.5174224957293422,-1.9174828452901542,1,1.350800003,1
132,hiyohiyo,Mim,1,-0.3818255928449695,-1.063821766740176,1,1.599900002,0
132,marui,Adj,3.666666667,-0.7532881667949989,2.1882204376662475,5,0.9175,1
132,furina,Adj,1.222222222,-0.8081583682708338,-0.7928182500111861,2,0.816700005,0
132,kiyoi,Adj,2.583333333,-0.952900311175955,0.8670782914782704,4,0.550799995,1
132,wasawasa,Mim,3.3,-0.7446874827476715,1.7410646342097533,5,0.933299995,1
132,burari,Mim,2.153846154,-0.7810498772521034,0.34331187940894503,4,0.8665,1
132,matsuri,Noun,2,-0.7176878546495469,0.15569405975979345,3,0.982900002,1
132,harari,Mim,2.571428571,-0.6630898224508665,0.852560245808555,4,1.083200005,1
132,kotori,Mim,1.7,-0.8625930990120911,-0.21016068819019737,3,0.716699997,0
132,hayamena,Adj,0.083333333,-0.9802265421889258,-2.181711274771653,1,0.500599998,1
132,garan,Mim,1.75,1.1003231344843531,-0.14918489686519887,3,4.322699997,1
132,kotoshi,Noun,1.944444444,-0.7757152767879647,0.08794317996778805,3,0.876299995,0
132,betsuna,Adj,1.142857143,-0.7934609921464842,-0.8896052199231064,2,0.843700005,1
132,yume,Noun,1.777777778,-0.9820773190756351,-0.1153094569691963,3,0.497200005,1
132,hiku,Verb,2.352941176,-1.0164800688736264,0.5861114097153044,4,0.434,1
132,noberu,Verb,0.928571429,-1.0465824741983913,-1.1509300395389526,1,0.378699997,0
132,matomeru,Verb,2.363636364,-1.001728254756807,0.5991543607486971,4,0.461100006,0
132,tsuratsura,Mim,1,-0.39723062258973224,-1.063821766740176,1,1.571599998,1
132,kagiri,Noun,1.642857143,-0.8744598666426073,-0.2798473066731218,3,0.694900002,0
132,wasureru,Verb,1.545454545,-0.973803242297932,-0.39863131647633626,2,0.512400002,0
132,karari,Mim,0.428571429,-0.9430476262443493,-1.7606879527889372,1,0.568899994,1
132,katsukatsu,Mim,1.333333333,-0.9618276024929067,-0.6573164916466915,2,0.534400002,1
132,hiratai,Adj,2.909090909,-0.8016806396412736,1.264344811012537,5,0.828599998,0
132,naritatsu,Verb,1.181818182,-0.9232333809405456,-0.842091616245724,2,0.605300003,0
136,marui,Adj,3.666666667,0.5572278709594909,2.1882204376662475,5,3.325,0
136,matomeru,Verb,2.363636364,0.19632563501713282,0.5991543607486971,4,2.662,1
136,kitanai,Adj,1.909090909,-0.48193105575839956,0.04482898451256741,3,1.416,1
136,tochi,Noun,1.2,0.2110230111414823,-0.819918601440182,2,2.689,1
136,kotoshi,Noun,1.944444444,0.18652738426756665,0.08794317996778805,3,2.644,1
136,jimoto,Noun,1.285714286,0.1756404389902708,-0.7153886731060373,2,2.624,1
136,nemui,Adj,3.583333333,-0.7116456011093423,2.08659411797824,5,0.994,0
136,tegaruna,Adj,0.8,-0.6049535373918428,-1.3077249320401696,1,1.19,0
136,burari,Mim,2.153846154,-0.3970128825954917,0.34331187940894503,4,1.572,1
136,mitsumeru,Verb,1.923076923,-0.4318511074828385,0.061885149935217675,3,1.508,1
136,naritatsu,Verb,1.181818182,-0.5265675313953125,-0.842091616245724,2,1.334,1
136,sadameru,Verb,2.625,0.08908922403576852,0.9178914513222742,5,2.465,1
136,goshagosha,Mim,1.5,-0.05788453720772566,-0.4540638534901912,2,2.195,1
136,yuku,Verb,0.818181818,-0.6697308617917532,-1.2855519172346277,1,1.071,1
136,petan,Mim,2.307692308,0.9638552770664913,0.5309296990580966,4,4.072,0
136,furui,Adj,1.909090909,-0.4117102587198412,0.04482898451256741,3,1.545,0
136,kuchi,Noun,2.2,-0.6267274279464345,0.3995972250597875,4,1.15,1
136,yobu,Verb,0.416666667,-0.6866056269715617,-1.7752059984586528,1,1.04,1
136,tomonau,Verb,1.090909091,-0.3942911462761678,-0.9529566914929498,1,1.577,1
136,betsuna,Adj,1.142857143,-0.5390875184642028,-0.8896052199231064,2,1.311,1
136,kurai,Adj,2.166666667,-0.40245635523413964,0.35894669791629347,4,1.562,1
136,katachi,Noun,1.375,-0.5750144378792791,-0.6065033318026873,2,1.245,1
136,hana,Noun,2.857142857,-0.686061279707697,1.2009933394426933,5,1.041,1
136,hayamena,Adj,0.083333333,-0.7453951314689594,-2.181711274771653,1,0.932,0
136,matsuri,Noun,2,-0.20540264571508457,0.15569405975979345,3,1.924,0
136,yutakana,Adj,2.076923077,-0.620195260780057,0.24950296958436924,3,1.162,1
136,pikari,Mim,1.2,-0.3942911462761678,-0.819918601440182,2,1.577,0
136,majimena,Adj,1.260869565,-0.8101724558688699,-0.7456872035705134,2,0.813,1
136,toboshii,Adj,1.8,-0.056795842679995955,-0.08820910554020034,3,2.197,1
136,hitotsu,Noun,2.230769231,-0.6757186816942659,0.4371207892335208,4,1.06,1
136,noru,Verb,2.3,-0.019235881473325247,0.5215488077097841,4,2.266,1
136,karari,Mim,0.428571429,-0.3507433651669843,-1.7606879527889372,1,1.657,1
136,tobu,Verb,3.2,-0.5298336149785012,1.6191130515597567,5,1.328,0
136,shinu,Verb,2.25,-0.4302180656912442,0.46057301638478576,4,1.511,1
136,tsuratsura,Mim,1,-0.4313067602189738,-1.063821766740176,1,1.509,1
136,futsufutsu,Mim,3.2,-0.24078521786629611,1.6191130515597567,5,1.859,1
136,furina,Adj,1.222222222,-0.6457795821817023,-0.7928182500111861,2,1.115,0
136,funyafunya,Mim,3.833333333,-0.3066512367939361,2.391473074603232,5,1.738,0
136,hirogeru,Verb,2.692307692,0.32424724202535915,0.9999742469614596,5,2.897,1
136,kebakeba,Mim,2,0.08636748771644462,0.15569405975979345,3,2.46,0
136,chikaku,Noun,2.769230769,-0.5020719045213968,1.0937831567860354,5,1.379,0
136,yume,Noun,1.777777778,-0.7590038130655792,-0.1153094569691963,3,0.907,1
136,kasaneru,Verb,3.3,0.21537778925240067,1.7410646342097533,5,2.697,0
136,katsukatsu,Mim,1.333333333,0.1995917186003217,-0.6573164916466915,2,2.668,1
136,pekon,Mim,1,-0.8210594011461656,-1.063821766740176,1,0.793,0
136,kotori,Mim,1.7,-0.6642873891531053,-0.21016068819019737,3,1.081,0
136,tsuma,Noun,0.65,-0.11939577802444729,-1.490652306015165,1,2.082,1
136,nakama,Noun,2.142857143,-0.5924335503229525,0.32991060657686283,4,1.213,1
13,wasureru,Verb,1.545454545,0.8370223645859944,-0.39863131647633626,2,3.839,0
13,hitotsu,Noun,2.230769231,-0.017602839681730806,0.4371207892335208,4,2.269,0
13,hajimeru,Verb,1.5,2.495104130318155,-0.4540638534901912,2,6.885,1
13,tegaruna,Adj,0.8,0.0896335712996335,-1.3077249320401696,1,2.466,0
13,tochi,Noun,1.2,-0.34693293431993083,-0.819918601440182,2,1.664,1
13,hitoshii,Adj,1.214285714,3.6062002580732684e-4,-0.8024969471243297,2,2.302,1
13,tsubuyaku,Verb,2,0.062416208106393686,0.15569405975979345,3,2.416,0
13,nigatena,Adj,1.235294118,0.16584218824070437,-0.7768768659568244,2,2.606,1
13,mijikana,Adj,0.833333333,0.17999521710118913,-1.2670744048966758,1,2.632,0
13,nosori,Mim,0.9,0.5566835236956259,-1.1857733493901728,1,3.324,1
13,kasaneru,Verb,3.3,0.8255910720448338,1.7410646342097533,5,3.818,0
13,gusha,Mim,2.75,-0.11885143076058231,1.0703309296347705,5,2.083,0
13,karari,Mim,0.428571429,-0.4089885224005172,-1.7606879527889372,1,1.55,0
13,haha,Noun,2.357142857,0.15277785390794932,0.5912354261927087,4,2.582,1
13,kimazui,Adj,2.222222222,-0.11830708349671758,0.4266975764887832,4,2.084,0
13,yomu,Verb,2.125,0.1810839116289186,0.3081335380722896,4,2.634,0
13,hiratai,Adj,2.909090909,1.4690095379330195,1.264344811012537,5,5,0
13,futsufutsu,Mim,3.2,-0.09435580388666666,1.6191130515597567,5,2.128,1
13,mamoru,Verb,2.714285714,-0.546164032894445,1.026776792625624,5,1.298,0
13,katsukatsu,Mim,1.333333333,0.8152484740314028,-0.6573164916466915,2,3.799,1
13,namida,Noun,1.8,-0.06332800984637348,-0.08820910554020034,3,2.185,0
13,tomonau,Verb,1.090909091,-0.08292451134550605,-0.9529566914929498,1,2.149,1
13,kitanai,Adj,1.909090909,-0.3730616029854408,0.04482898451256741,3,1.616,1
13,yuku,Verb,0.818181818,-0.4862858338693179,-1.2855519172346277,1,1.408,1
13,petan,Mim,2.307692308,-0.07421495512366935,0.5309296990580966,4,2.165,0
13,marena,Adj,1.083333333,-0.5363657821448787,-0.9621954482716838,1,1.316,0
13,pekon,Mim,1,0.5158574789057665,-1.063821766740176,1,3.249,1
13,sakana,Noun,1.25,1.3879017956171653,-0.7589428101151835,2,4.851,0
13,kuchi,Noun,2.2,-0.10850883274715141,0.3995972250597875,4,2.102,1
13,betsuna,Adj,1.142857143,-0.2511278158797271,-0.8896052199231064,2,1.84,1
13,matsuri,Noun,2,-0.7007586558320463,0.15569405975979345,3,1.014,1
13,kebakeba,Mim,2,0.29158640619347176,0.15569405975979345,3,2.837,0
13,shobon,Mim,2.5,0.14679003400543678,0.7654519730097781,4,2.571,1
13,nakama,Noun,2.142857143,0.4815636012822845,0.32991060657686283,4,3.186,1
13,garan,Mim,1.75,-0.3981015771232213,-0.14918489686519887,3,1.57,1
13,hiku,Verb,2.352941176,-0.3817711592072775,0.5861114097153044,4,1.6,1
13,tobu,Verb,3.2,-0.24350695418562002,1.6191130515597567,5,1.854,1
13,mitsumeru,Verb,1.923076923,-0.5369101294087436,0.061885149935217675,3,1.315,0
13,mukashi,Noun,0.785714286,-0.1373592377319854,-1.3251465863560217,1,2.049,1
13,tegami,Noun,0.3,-0.019235881473325247,-1.9174828452901542,1,2.266,1
13,goshagosha,Mim,1.5,-0.5358214348810141,-0.4540638534901912,2,1.317,1
13,noberu,Verb,0.928571429,-0.2778008318091021,-1.1509300395389526,1,1.791,0
13,shiroi,Adj,3.083333333,0.2758003355413926,1.476836204728255,5,2.808,0
13,moji,Noun,2.642857143,0.735773773507143,0.9396685198268475,5,3.653,0
13,mizu,Noun,1.5,-0.6599326110421869,-0.4540638534901912,2,1.089,1
13,funyafunya,Mim,3.833333333,-0.14933487753701077,2.391473074603232,5,2.027,0
13,kusai,Adj,2.083333333,-0.2195556745755692,0.2573203782282858,3,1.898,1
13,kurai,Adj,2.166666667,-0.4367502328576216,0.35894669791629347,4,1.499,1
14,toboshii,Adj,1.8,-0.5707140944947473,-0.08820910554020034,3,1.2529,1
14,katachi,Noun,1.375,-0.6747932913456957,-0.6065033318026873,2,1.0617,0
14,burari,Mim,2.153846154,-0.6787125916455222,0.34331187940894503,4,1.0545,0
14,kitanai,Adj,1.909090909,-0.5010920794464402,0.04482898451256741,3,1.3808,1
14,mitsumeru,Verb,1.923076923,-0.6437654973054026,0.061885149935217675,3,1.1187,0
14,hoka,Noun,3,-0.6549246162146307,1.3752098862597628,5,1.0982,0
14,nigatena,Adj,1.235294118,-0.5192732780595244,-0.7768768659568244,2,1.3474,1
14,takumina,Adj,0.944444444,-0.7269417592239429,-1.1315726465321811,1,0.9659,1
14,gakun,Mim,1.928571429,-0.7962371659139311,0.06858578696101672,3,0.8386,0
14,nosori,Mim,0.9,-0.4364780592256892,-1.1857733493901728,1,1.4995,0
14,sakana,Noun,1.25,-0.8016262038261925,-0.7589428101151835,2,0.8287,1
14,marui,Adj,3.666666667,-0.8366821676190852,2.1882204376662475,5,0.7643,1
14,tsuratsura,Mim,1,-0.5655972302144182,-1.063821766740176,1,1.2623,1
14,tsubuyaku,Verb,2,-0.5688088790712205,0.15569405975979345,3,1.2564,1
14,samui,Adj,2.769230769,-0.8114244545757588,1.0937831567860354,5,0.8107,1
14,futsufutsu,Mim,3.2,-0.5874799902217829,1.6191130515597567,5,1.2221,0
14,mijikana,Adj,0.833333333,-0.8473513739908353,-1.2670744048966758,1,0.7447,1
14,kagiri,Noun,1.642857143,-0.59896571748933,-0.2798473066731218,3,1.201,1
14,nakama,Noun,2.142857143,-0.5835606899219563,0.32991060657686283,4,1.2293,0
14,hiratai,Adj,2.909090909,-0.6917769259782773,1.264344811012537,5,1.0305,0
14,hikari,Noun,2.25,-0.8193719246281848,0.46057301638478576,4,0.7961,0
14,tobu,Verb,3.2,-0.6443642792956539,1.6191130515597567,5,1.1176,1
14,mamoru,Verb,2.714285714,-0.7368488794262822,1.026776792625624,5,0.9477,0
14,funyafunya,Mim,3.833333333,-0.35836422686109143,2.391473074603232,5,1.643,1
14,chirochiro,Mim,2.133333333,-0.6168203077440954,0.318296169553284,4,1.1682,1
14,goshagosha,Mim,1.5,-0.6367978523279332,-0.4540638534901912,2,1.1315,1
14,wasureru,Verb,1.545454545,-0.708325082799767,-0.39863131647633626,2,1.0001,1
14,yuku,Verb,0.818181818,-0.7893783903892347,-1.2855519172346277,1,0.8512,1
14,miseru,Verb,1.461538462,-0.7170890737479901,-0.5009683077927211,2,0.984,1
14,majimena,Adj,1.260869565,-0.7013030030959112,-0.7456872035705134,2,1.013,1
14,kotori,Mim,1.7,-0.8553532787696476,-0.21016068819019737,3,0.73,0
14,yomu,Verb,2.125,-0.7655904149583432,0.3081335380722896,4,0.8949,1
14,shobon,Mim,2.5,-0.7374476614165334,0.7654519730097781,4,0.9466,0
14,yume,Noun,1.777777778,-0.7738100586427017,-0.1153094569691963,3,0.8798,1
14,hayamena,Adj,0.083333333,-0.6095804891346935,-2.181711274771653,1,1.1815,0
14,kotoshi,Noun,1.944444444,-0.7212805476797491,0.08794317996778805,3,0.9763,1
14,hirogeru,Verb,2.692307692,-0.7368488794262822,0.9999742469614596,5,0.9477,1
14,naritatsu,Verb,1.181818182,-0.5473071621485611,-0.842091616245724,2,1.2959,1
14,kako,Noun,0.384615385,-0.48318305446528853,-1.8142930441172662,1,1.4137,0
14,debudebu,Mim,1.736842105,-0.72683288977117,-0.16523115806112365,3,0.9661,0
14,shiroi,Adj,3.083333333,-0.8299322615471618,1.476836204728255,5,0.7767,0
14,tomonau,Verb,1.090909091,-0.7509474735603804,-0.9529566914929498,1,0.9218,1
14,hiku,Verb,2.352941176,-0.7063654326498537,0.5861114097153044,4,1.0037,1
14,chikaku,Noun,2.769230769,-0.8015173343734197,1.0937831567860354,5,0.8289,0
14,gatan,Mim,3.411764706,-0.5701697472308824,1.8773634620208697,5,1.2539,0
14,haha,Noun,2.357142857,-0.6465961030774995,0.5912354261927087,4,1.1135,0
14,hanashi,Noun,1.05,-0.7274861064878076,-1.0028459754151773,1,0.9649,1
14,furui,Adj,1.909090909,-0.7095226467802696,0.04482898451256741,3,0.9979,1
15,wasawasa,Mim,3.3,0.2756370313622333,1.7410646342097533,5,2.8077,1
15,tsuma,Noun,0.65,-0.17290511406235637,-1.490652306015165,1,1.9837,1
15,kako,Noun,0.384615385,-0.5184023224373406,-1.8142930441172662,1,1.349,1
15,hitoshii,Adj,1.214285714,-0.26272241260004725,-0.8024969471243297,2,1.8187,1
15,petan,Mim,2.307692308,-0.7354880112666201,0.5309296990580966,4,0.9502,0
15,gusha,Mim,2.75,-0.10937978836933498,1.0703309296347705,5,2.1004,1
15,kotoshi,Noun,1.944444444,-0.535930304333787,0.08794317996778805,3,1.3168,0
15,tomonau,Verb,1.090909091,-0.7398427893775384,-0.9529566914929498,1,0.9422,0
15,sakana,Noun,1.25,-0.7174701173770428,-0.7589428101151835,2,0.983299999,1
15,namida,Noun,1.8,-0.7689653674499576,-0.08820910554020034,3,0.888700001,0
15,kusai,Adj,2.083333333,-0.7726669293885856,0.2573203782282858,3,0.8819,1
15,katsukatsu,Mim,1.333333333,-0.3485659761115251,-0.6573164916466915,2,1.661,0
15,hiku,Verb,2.352941176,-0.6469771461622048,0.5861114097153044,4,1.1128,1
15,matsuri,Noun,2,-0.6653760836808348,0.15569405975979345,3,1.079,0
15,hajimeru,Verb,1.5,-0.565379490764525,-0.4540638534901912,2,1.262700001,1
15,yume,Noun,1.777777778,-0.734344882012504,-0.1153094569691963,3,0.9523,1
15,kitanai,Adj,1.909090909,-0.4750178449629694,0.04482898451256741,3,1.428700001,1
15,nigatena,Adj,1.235294118,-0.5885142494787787,-0.7768768659568244,2,1.220200001,1
15,harari,Mim,2.571428571,-0.7915557794446939,0.852560245808555,4,0.8472,0
15,futsufutsu,Mim,3.2,-0.8071241117355743,1.6191130515597567,5,0.818599999,1
15,sadameru,Verb,2.625,-0.5019630345242766,0.9178914513222742,5,1.379200001,1
15,hitotsu,Noun,2.230769231,-0.79269890869881,0.4371207892335208,4,0.8451,1
15,katachi,Noun,1.375,-0.8100635864160968,-0.6065033318026873,2,0.8132,1
15,kebakeba,Mim,2,-0.683339543388373,0.15569405975979345,3,1.046,0
15,nakama,Noun,2.142857143,-0.7911747358156412,0.32991060657686283,4,0.847900001,0
15,yomu,Verb,2.125,-0.8380974705051337,0.3081335380722896,4,0.7617,1
15,hiratai,Adj,2.909090909,-0.8831694234087912,1.264344811012537,5,0.678900001,1
15,hiyohiyo,Mim,1,-0.7903037807378049,-1.063821766740176,1,0.8495,0
15,fukameru,Verb,1,-0.9912767905566865,-1.063821766740176,1,0.4803,0
15,takumina,Adj,0.944444444,-0.9745108953739982,-1.1315726465321811,1,0.511099999,0
15,hanashi,Noun,1.05,-0.9828938426931687,-1.0028459754151773,1,0.4957,1
15,noberu,Verb,0.928571429,-0.9552410016888372,-1.1509300395389526,1,0.5465,0
15,tsuyoi,Adj,2.3125,-1.0713502730711977,0.5367927555410339,4,0.3332,1
15,chirochiro,Mim,2.133333333,-0.8990643640579905,0.318296169553284,4,0.6497,0
15,mitsumeru,Verb,1.923076923,-1.1082025828348443,0.061885149935217675,3,0.2655,1
15,tsuratsura,Mim,1,-0.9572006518387505,-1.063821766740176,1,0.5429,1
15,hikari,Noun,2.25,-0.946204837653029,0.46057301638478576,4,0.563099999,1
15,garan,Mim,1.75,-0.879576732011631,-0.14918489686519887,3,0.6855,1
15,kiyoi,Adj,2.583333333,-0.7291191477350548,0.8670782914782704,4,0.961900001,0
15,marena,Adj,1.083333333,-0.8533391938933479,-0.9621954482716838,1,0.7337,1
15,nemui,Adj,3.583333333,-0.9558397836790885,2.08659411797824,5,0.5454,1
15,furui,Adj,1.909090909,-0.8689075261842283,0.04482898451256741,3,0.705099999,1
15,hirogeru,Verb,2.692307692,-0.8104990636828415,0.9999742469614596,5,0.812400001,1
15,kurai,Adj,2.166666667,-0.728738105739044,0.35894669791629347,4,0.962599999,1
15,kotori,Mim,1.7,-0.4264076348441906,-0.21016068819019737,3,1.518,1
15,wasureru,Verb,1.545454545,-0.8426155527952115,-0.39863131647633626,2,0.7534,0
15,matomeru,Verb,2.363636364,-0.8876330709724826,0.5991543607486971,4,0.670700001,0
15,yobu,Verb,0.416666667,-1.0064096444921278,-1.7752059984586528,1,0.4525,1
16,hayamena,Adj,0.083333333,-0.24584764742023874,-2.181711274771653,1,1.8497,1
16,marui,Adj,3.666666667,-0.5679923581754233,2.1882204376662475,5,1.2579,0
16,kotoba,Noun,2.727272727,-0.8800666445491092,1.0426146605180848,5,0.6846,0
16,chirochiro,Mim,2.133333333,-0.26533527946659824,0.318296169553284,4,1.8139,1
16,wasureru,Verb,1.545454545,-0.3300037344137357,-0.39863131647633626,2,1.6951,1
16,buwabuwa,Mim,1.272727273,-0.2841152600699336,-0.7312265409984979,2,1.7794,0
16,furui,Adj,1.909090909,-0.8212771400517116,0.04482898451256741,3,0.7926,0
16,tsuma,Noun,0.65,-0.7869832624282297,-1.490652306015165,1,0.8556,0
16,mizu,Noun,1.5,-0.5991290216684895,-0.4540638534901912,2,1.2007,1
16,kiyoi,Adj,2.583333333,-0.634620463272474,0.8670782914782704,4,1.1355,0
16,noru,Verb,2.3,-0.4272785904663743,0.5215488077097841,4,1.5164,0
16,hikari,Noun,2.25,-0.685952410254924,0.46057301638478576,4,1.0412,1
16,petan,Mim,2.307692308,-0.40169426906472905,0.5309296990580966,4,1.5634,1
16,miseru,Verb,1.461538462,-0.43941753445055914,-0.5009683077927211,2,1.4941,0
16,hiyohiyo,Mim,1,-0.721171678226976,-1.063821766740176,1,0.9765,1
16,karari,Mim,0.428571429,-0.6694586881598208,-1.7606879527889372,1,1.0715,0
16,takumina,Adj,0.944444444,-0.7579151185378497,-1.1315726465321811,1,0.909,1
16,kuchi,Noun,2.2,-0.9844724497583767,0.3995972250597875,4,0.4928,1
16,hiratai,Adj,2.909090909,-0.9183886919251908,1.264344811012537,5,0.6142,0
16,kagiri,Noun,1.642857143,-0.7340182736541851,-0.2798473066731218,3,0.9529,0
16,nosori,Mim,0.9,-0.8627564015582088,-1.1857733493901728,1,0.7164,1
16,kurai,Adj,2.166666667,-0.864716051708122,0.35894669791629347,4,0.7128,0
16,sakana,Noun,1.25,-0.7923178656141046,-0.7589428101151835,2,0.8458,1
16,samui,Adj,2.769230769,-0.6240056916271105,1.0937831567860354,5,1.155,0
16,gusha,Mim,2.75,-0.5746333947945738,1.0703309296347705,5,1.2457,1
16,machigau,Verb,1.2,-0.7310787984293154,-0.819918601440182,2,0.9583,1
16,hiroi,Adj,2.538461538,-0.9098968746089,0.8123564273123081,4,0.6298,0
16,tsubuyaku,Verb,2,-0.766243631674981,0.15569405975979345,3,0.8937,1
16,tomonau,Verb,1.090909091,-0.9628074286565579,-0.9529566914929498,1,0.5326,0
16,mamoru,Verb,2.714285714,-0.7894328251156212,1.026776792625624,5,0.8511,1
16,noberu,Verb,0.928571429,-0.8455550280200814,-1.1509300395389526,1,0.748,1
16,debudebu,Mim,1.736842105,-0.8564419732973773,-0.16523115806112365,3,0.728,1
16,garan,Mim,1.75,-0.7683121512776673,-0.14918489686519887,3,0.8899,1
16,naritatsu,Verb,1.181818182,-0.7997754231290523,-0.842091616245724,2,0.8321,0
16,hiku,Verb,2.352941176,-0.8042390706927435,0.5861114097153044,4,0.8239,0
16,harari,Mim,2.571428571,-0.8182832301004552,0.852560245808555,4,0.7981,0
16,hajimeru,Verb,1.5,-0.8008096829303953,-0.4540638534901912,2,0.8302,1
16,mukashi,Noun,0.785714286,-0.9039090547063872,-1.3251465863560217,1,0.6408,1
16,namida,Noun,1.8,-0.5025073823324886,-0.08820910554020034,3,1.3782,1
16,funyafunya,Mim,3.833333333,-0.45378830221658967,2.391473074603232,5,1.4677,1
16,yomu,Verb,2.125,-0.8488755463296566,0.3081335380722896,4,0.7419,1
16,katsukatsu,Mim,1.333333333,-0.5650528829505533,-0.6573164916466915,2,1.2633,0
16,hanashi,Noun,1.05,-0.6379409815820493,-1.0028459754151773,1,1.1294,1
16,kitanai,Adj,1.909090909,-0.6244411694382024,0.04482898451256741,3,1.1542,1
16,hoka,Noun,3,-0.849147719961589,1.3752098862597628,5,0.7414,0
16,shiroi,Adj,3.083333333,-0.9260095536192978,1.476836204728255,5,0.6002,1
16,majimena,Adj,1.260869565,-0.9389650184992798,-0.7456872035705134,2,0.5764,0
16,kotoshi,Noun,1.944444444,-0.9852889706541738,0.08794317996778805,3,0.4913,0
17,shiroi,Adj,3.083333333,0.34493243805222146,1.476836204728255,5,2.935,0
17,karari,Mim,0.428571429,0.6775286162736099,-1.7606879527889372,1,3.546,0
17,kiyoi,Adj,2.583333333,-0.23643043975537775,0.8670782914782704,4,1.867,0
17,harari,Mim,2.571428571,0.1124961563819547,0.852560245808555,4,2.508,1
17,sakana,Noun,1.25,-0.33985641988968845,-0.7589428101151835,2,1.677,0
17,yobu,Verb,0.416666667,0.24096211065404602,-1.7752059984586528,1,2.744,1
17,yume,Noun,1.777777778,-0.3643520467636042,-0.1153094569691963,3,1.632,0
17,burari,Mim,2.153846154,0.54634092568219494,0.34331187940894503,4,3.305,1
17,shinu,Verb,2.25,-0.18254006063276323,0.46057301638478576,4,1.966,0
17,gakun,Mim,1.928571429,1.2240532691938624,0.06858578696101672,3,4.55,0
